ENSCHIG00000003909	0	0	0
ENSCHIG00000003910	0	0	0
ENSCHIG00000003941	0	0	0
ENSCHIG00000004022	0	0	0
ENSCHIG00000004047	12	0	16
ENSCHIG00000004089	1	1	0
ENSCHIG00000004097	0	0	0
ENSCHIG00000004131	0	0	0
ENSCHIG00000004134	0	0	0
ENSCHIG00000004169	2	0	2
ENSCHIG00000004170	0	0	0
ENSCHIG00000004217	0	0	0
ENSCHIG00000004232	0	0	0
ENSCHIG00000004240	23	39	0
ENSCHIG00000004248	1153	115	1151
ENSCHIG00000004391	0	0	0
ENSCHIG00000004442	0	0	0
ENSCHIG00000004498	0	0	0
ENSCHIG00000004536	0	0	0
ENSCHIG00000004538	0	0	0
ENSCHIG00000004562	0	0	0
ENSCHIG00000004581	0	0	0
ENSCHIG00000004600	0	0	0
ENSCHIG00000004615	0	0	0
ENSCHIG00000004662	0	0	0
ENSCHIG00000004724	29	22	7
ENSCHIG00000004751	0	0	0
ENSCHIG00000004756	1151	0	1151
ENSCHIG00000004780	1	0	1
ENSCHIG00000004796	0	0	0
ENSCHIG00000004805	0	0	0
ENSCHIG00000004815	0	0	0
ENSCHIG00000004827	982	10	972
ENSCHIG00000004889	0	0	0
ENSCHIG00000004927	79	0	79
ENSCHIG00000004936	0	0	0
ENSCHIG00000004964	2	0	2
ENSCHIG00000004987	0	0	0
ENSCHIG00000005003	0	0	0
ENSCHIG00000005007	0	0	0
ENSCHIG00000005019	0	0	0
ENSCHIG00000005042	0	0	0
ENSCHIG00000005044	0	0	0
ENSCHIG00000005066	0	0	0
ENSCHIG00000005092	0	0	0
ENSCHIG00000005095	7940	4	7936
ENSCHIG00000005099	0	0	0
ENSCHIG00000005114	0	0	0
ENSCHIG00000005115	0	0	0
ENSCHIG00000005167	0	0	0
ENSCHIG00000005193	0	0	0
ENSCHIG00000005276	3	0	3
ENSCHIG00000005397	0	0	0
ENSCHIG00000005418	0	0	0
ENSCHIG00000005420	18	10	18
ENSCHIG00000005444	41	0	41
ENSCHIG00000005452	14	14	0
ENSCHIG00000005453	0	0	0
ENSCHIG00000005468	0	0	0
ENSCHIG00000005478	0	0	0
ENSCHIG00000005500	0	0	0
ENSCHIG00000005520	0	0	0
ENSCHIG00000005617	0	0	0
ENSCHIG00000005619	0	0	0
ENSCHIG00000005626	0	0	0
ENSCHIG00000005630	0	0	0
ENSCHIG00000005637	0	0	0
ENSCHIG00000005640	0	0	0
ENSCHIG00000005649	0	0	0
ENSCHIG00000005657	0	0	0
ENSCHIG00000005659	0	0	0
ENSCHIG00000005660	0	0	0
ENSCHIG00000005667	8	1	7
ENSCHIG00000005670	40	0	40
ENSCHIG00000005673	0	0	0
ENSCHIG00000005681	0	0	0
ENSCHIG00000005683	0	0	0
ENSCHIG00000005685	0	0	0
ENSCHIG00000005693	0	0	0
ENSCHIG00000005695	0	0	0
ENSCHIG00000005704	0	0	0
ENSCHIG00000005710	0	0	0
ENSCHIG00000005716	0	0	0
ENSCHIG00000005718	0	0	0
ENSCHIG00000005724	0	0	0
ENSCHIG00000005726	1732	1	1731
ENSCHIG00000005731	0	0	0
ENSCHIG00000005732	0	0	0
ENSCHIG00000005736	0	0	0
ENSCHIG00000005741	0	0	0
ENSCHIG00000005749	0	0	0
ENSCHIG00000005752	0	0	0
ENSCHIG00000005757	0	0	0
ENSCHIG00000005773	0	0	0
ENSCHIG00000005781	0	0	0
ENSCHIG00000005790	9	9	0
ENSCHIG00000005796	6	0	6
ENSCHIG00000005802	0	0	0
ENSCHIG00000005806	4	0	4
ENSCHIG00000005814	0	0	0
ENSCHIG00000005821	0	0	0
ENSCHIG00000005823	6	0	6
ENSCHIG00000005825	1	0	1
ENSCHIG00000005828	0	0	0
ENSCHIG00000005832	14	0	14
ENSCHIG00000005835	0	0	0
ENSCHIG00000005838	0	0	0
ENSCHIG00000005848	0	0	0
ENSCHIG00000005849	1	0	1
ENSCHIG00000005861	4	0	6
ENSCHIG00000005869	25	0	25
ENSCHIG00000005873	76	0	76
ENSCHIG00000005880	2	0	2
ENSCHIG00000005886	3	0	3
ENSCHIG00000005887	0	0	0
ENSCHIG00000005891	0	0	0
ENSCHIG00000005895	0	0	0
ENSCHIG00000005897	0	0	0
ENSCHIG00000005903	0	0	0
ENSCHIG00000005915	0	0	0
ENSCHIG00000005920	0	0	0
ENSCHIG00000005929	0	0	0
ENSCHIG00000005933	0	0	0
ENSCHIG00000005942	0	0	0
ENSCHIG00000005947	0	0	0
ENSCHIG00000005956	0	0	0
ENSCHIG00000005961	0	0	0
ENSCHIG00000005963	0	0	0
ENSCHIG00000005970	10	0	10
ENSCHIG00000005974	45	19	36
ENSCHIG00000005980	487	3	490
ENSCHIG00000005981	273	1	272
ENSCHIG00000005987	5	0	5
ENSCHIG00000005990	0	0	0
ENSCHIG00000005993	10	0	10
ENSCHIG00000006000	13	0	13
ENSCHIG00000006010	0	0	0
ENSCHIG00000006013	0	0	0
ENSCHIG00000006015	0	0	0
ENSCHIG00000006019	0	0	0
ENSCHIG00000006025	3	0	3
ENSCHIG00000006030	31	0	31
ENSCHIG00000006039	0	0	0
ENSCHIG00000006048	45	0	45
ENSCHIG00000006055	0	0	0
ENSCHIG00000006056	106	0	106
ENSCHIG00000006060	0	0	0
ENSCHIG00000006064	0	0	0
ENSCHIG00000006071	0	0	0
ENSCHIG00000006074	0	0	0
ENSCHIG00000006079	0	0	0
ENSCHIG00000006083	0	0	0
ENSCHIG00000006088	0	0	0
ENSCHIG00000006091	1	1	0
ENSCHIG00000006097	0	0	0
ENSCHIG00000006100	0	0	0
ENSCHIG00000006106	1	0	1
ENSCHIG00000006108	0	0	0
ENSCHIG00000006110	0	0	0
ENSCHIG00000006112	2	0	2
ENSCHIG00000006117	1	0	1
ENSCHIG00000006128	18	0	18
ENSCHIG00000006131	0	0	0
ENSCHIG00000006132	0	0	0
ENSCHIG00000006139	6	0	6
ENSCHIG00000006145	0	0	0
ENSCHIG00000006155	0	0	0
ENSCHIG00000006161	0	0	0
ENSCHIG00000006168	0	0	0
ENSCHIG00000006178	0	0	0
ENSCHIG00000006182	0	0	0
ENSCHIG00000006263	0	0	0
ENSCHIG00000006296	0	0	0
ENSCHIG00000006367	0	0	0
ENSCHIG00000006423	0	0	0
ENSCHIG00000006429	0	0	0
ENSCHIG00000006438	0	0	0
ENSCHIG00000006440	3	3	0
ENSCHIG00000006468	0	0	0
ENSCHIG00000006474	0	0	0
ENSCHIG00000006475	0	0	0
ENSCHIG00000006478	0	0	0
ENSCHIG00000006493	0	0	0
ENSCHIG00000006494	0	0	0
ENSCHIG00000006510	0	0	0
ENSCHIG00000006511	445	0	445
ENSCHIG00000006515	0	0	0
ENSCHIG00000006516	3	3	0
ENSCHIG00000006528	0	0	0
ENSCHIG00000006556	4283	0	4283
ENSCHIG00000006562	0	0	0
ENSCHIG00000006598	0	0	0
ENSCHIG00000006622	0	0	0
ENSCHIG00000006623	1722	4	1718
ENSCHIG00000006636	0	0	0
ENSCHIG00000006637	0	0	0
ENSCHIG00000006643	0	0	0
ENSCHIG00000006692	0	0	0
ENSCHIG00000006695	3061	0	3134
ENSCHIG00000006700	7531	14	7517
ENSCHIG00000006720	0	0	0
ENSCHIG00000006780	0	0	0
ENSCHIG00000006789	1	1	0
ENSCHIG00000006793	0	0	0
ENSCHIG00000006799	0	0	0
ENSCHIG00000006800	0	0	0
ENSCHIG00000006802	0	0	0
ENSCHIG00000006803	0	0	0
ENSCHIG00000006807	14	0	14
ENSCHIG00000006810	0	0	0
ENSCHIG00000006815	0	0	0
ENSCHIG00000006816	0	0	0
ENSCHIG00000006818	0	0	0
ENSCHIG00000006819	0	0	0
ENSCHIG00000006821	1	0	1
ENSCHIG00000006823	0	0	0
ENSCHIG00000006825	0	0	0
ENSCHIG00000006826	0	0	0
ENSCHIG00000006827	698	0	698
ENSCHIG00000006830	0	0	0
ENSCHIG00000006831	554	0	554
ENSCHIG00000006832	865	0	865
ENSCHIG00000006833	1274	1	1273
ENSCHIG00000006834	0	0	0
ENSCHIG00000006836	0	0	0
ENSCHIG00000006837	0	0	0
ENSCHIG00000006839	13	0	13
ENSCHIG00000006840	0	0	0
ENSCHIG00000006841	0	0	0
ENSCHIG00000006842	7	0	7
ENSCHIG00000006846	13	13	0
ENSCHIG00000006847	0	0	0
ENSCHIG00000006849	0	0	0
ENSCHIG00000006850	0	0	0
ENSCHIG00000006853	229	15	214
ENSCHIG00000006860	0	0	0
ENSCHIG00000006862	0	0	0
ENSCHIG00000006865	0	0	0
ENSCHIG00000006869	0	0	0
ENSCHIG00000006871	0	0	0
ENSCHIG00000006875	0	0	0
ENSCHIG00000006929	0	0	0
ENSCHIG00000007147	4446	0	4446
ENSCHIG00000007199	5142	1	5141
ENSCHIG00000007206	0	0	0
ENSCHIG00000007254	273	0	273
ENSCHIG00000007290	0	0	0
ENSCHIG00000007316	9845	28	9817
ENSCHIG00000007322	20	1	19
ENSCHIG00000007434	0	0	0
ENSCHIG00000007439	210	112	99
ENSCHIG00000007612	0	0	0
ENSCHIG00000007634	0	0	0
ENSCHIG00000007644	0	0	0
ENSCHIG00000007654	450	32	702
ENSCHIG00000007676	0	0	0
ENSCHIG00000007729	11102	15	11087
ENSCHIG00000007769	56	56	0
ENSCHIG00000007863	0	0	0
ENSCHIG00000007874	2114	2	2112
ENSCHIG00000007885	0	0	0
ENSCHIG00000007911	0	0	0
ENSCHIG00000007969	0	0	0
ENSCHIG00000008031	0	0	0
ENSCHIG00000008037	648	0	648
ENSCHIG00000008043	4893	10	4888
ENSCHIG00000008059	681	0	681
ENSCHIG00000008074	1373	11	1363
ENSCHIG00000008117	0	0	0
ENSCHIG00000008121	4	4	0
ENSCHIG00000008127	42	0	42
ENSCHIG00000008163	54	8	46
ENSCHIG00000008205	160	0	160
ENSCHIG00000008206	1228	0	1238
ENSCHIG00000008247	0	0	0
ENSCHIG00000008374	11	4	11
ENSCHIG00000008376	0	0	0
ENSCHIG00000008385	7755	29	7726
ENSCHIG00000008390	3592	45	3547
ENSCHIG00000008395	0	0	0
ENSCHIG00000008445	111	0	111
ENSCHIG00000008458	0	0	0
ENSCHIG00000008515	0	0	0
ENSCHIG00000008516	0	0	0
ENSCHIG00000008529	0	0	0
ENSCHIG00000008536	0	0	0
ENSCHIG00000008552	825	0	825
ENSCHIG00000008616	2970	0	2970
ENSCHIG00000008629	8	0	8
ENSCHIG00000008633	1	0	1
ENSCHIG00000008710	324	0	324
ENSCHIG00000008716	0	0	0
ENSCHIG00000008813	0	0	0
ENSCHIG00000008855	0	0	0
ENSCHIG00000008859	81	1	80
ENSCHIG00000008872	0	0	0
ENSCHIG00000008873	0	0	0
ENSCHIG00000008883	84	0	84
ENSCHIG00000008899	1785	6	1779
ENSCHIG00000008918	238	1	237
ENSCHIG00000008944	1873	0	1873
ENSCHIG00000008974	0	0	0
ENSCHIG00000009099	0	0	0
ENSCHIG00000009108	301	0	301
ENSCHIG00000009136	0	0	0
ENSCHIG00000009140	0	0	0
ENSCHIG00000009163	5142	1	5141
ENSCHIG00000009167	0	0	0
ENSCHIG00000009246	0	0	0
ENSCHIG00000009260	0	0	0
ENSCHIG00000009305	0	0	0
ENSCHIG00000009320	0	0	0
ENSCHIG00000009372	0	0	0
ENSCHIG00000009418	2	0	2
ENSCHIG00000009481	0	0	0
ENSCHIG00000009555	0	0	0
ENSCHIG00000009590	3166	4	3163
ENSCHIG00000009621	1209	10	1199
ENSCHIG00000009628	0	0	0
ENSCHIG00000009644	1281	0	1281
ENSCHIG00000009656	1097	0	1097
ENSCHIG00000009692	0	0	0
ENSCHIG00000009775	22107	19	22088
ENSCHIG00000009825	0	0	0
ENSCHIG00000009834	2	0	2
ENSCHIG00000009835	8054	3	8051
ENSCHIG00000009847	2917	2	2915
ENSCHIG00000009865	0	0	0
ENSCHIG00000009878	49	16	33
ENSCHIG00000009905	0	0	0
ENSCHIG00000009910	0	0	0
ENSCHIG00000009942	0	0	0
ENSCHIG00000009955	0	0	0
ENSCHIG00000009965	6	0	6
ENSCHIG00000010005	0	0	0
ENSCHIG00000010039	0	0	0
ENSCHIG00000010044	213	48	165
ENSCHIG00000010079	8956	4	8952
ENSCHIG00000010094	9521	8	9513
ENSCHIG00000010147	22	0	22
ENSCHIG00000010169	3231	6	3225
ENSCHIG00000010205	34537	271	34266
ENSCHIG00000010207	24	28	0
ENSCHIG00000010240	0	0	0
ENSCHIG00000010277	913	0	913
ENSCHIG00000010288	0	0	0
ENSCHIG00000010327	0	0	0
ENSCHIG00000010330	0	0	0
ENSCHIG00000010344	0	0	0
ENSCHIG00000010352	516	0	516
ENSCHIG00000010356	0	0	0
ENSCHIG00000010373	4	0	4
ENSCHIG00000010400	3	0	3
ENSCHIG00000010406	0	0	0
ENSCHIG00000010407	1	0	1
ENSCHIG00000010426	4	0	4
ENSCHIG00000010437	255	0	255
ENSCHIG00000010494	0	0	0
ENSCHIG00000010504	0	0	0
ENSCHIG00000010591	11271	0	11271
ENSCHIG00000010601	0	0	0
ENSCHIG00000010607	0	0	0
ENSCHIG00000010626	3205	5	3200
ENSCHIG00000010645	7827	3	7824
ENSCHIG00000010676	6610	8	6602
ENSCHIG00000010679	616	0	616
ENSCHIG00000010707	802	0	802
ENSCHIG00000010750	670	0	670
ENSCHIG00000010801	0	0	0
ENSCHIG00000010835	0	0	0
ENSCHIG00000010877	64	0	64
ENSCHIG00000010899	0	0	0
ENSCHIG00000010906	7	7	0
ENSCHIG00000010914	0	0	0
ENSCHIG00000010917	0	0	0
ENSCHIG00000010958	0	0	0
ENSCHIG00000010981	1256	1225	31
ENSCHIG00000010996	772	0	772
ENSCHIG00000011036	416	27	392
ENSCHIG00000011051	0	0	0
ENSCHIG00000011095	0	0	0
ENSCHIG00000011103	0	0	0
ENSCHIG00000011126	3	0	3
ENSCHIG00000011132	0	0	0
ENSCHIG00000011142	0	0	0
ENSCHIG00000011147	4734	0	4734
ENSCHIG00000011174	0	0	0
ENSCHIG00000011194	0	0	0
ENSCHIG00000011204	0	0	0
ENSCHIG00000011298	8	0	8
ENSCHIG00000011373	0	0	0
ENSCHIG00000011375	6	0	6
ENSCHIG00000011418	0	0	0
ENSCHIG00000011433	10964	16	10948
ENSCHIG00000011448	0	0	0
ENSCHIG00000011470	2	0	2
ENSCHIG00000011492	0	0	0
ENSCHIG00000011506	0	0	0
ENSCHIG00000011526	1	0	1
ENSCHIG00000011548	0	0	0
ENSCHIG00000011559	194	0	194
ENSCHIG00000011563	0	0	0
ENSCHIG00000011651	0	0	0
ENSCHIG00000011667	20	3	17
ENSCHIG00000011680	40187	43	40144
ENSCHIG00000011695	6091	0	6091
ENSCHIG00000011705	1979	4	1975
ENSCHIG00000011724	0	0	0
ENSCHIG00000011737	0	0	0
ENSCHIG00000011764	32	0	32
ENSCHIG00000011920	4632	4	4628
ENSCHIG00000011968	1490	0	1490
ENSCHIG00000011989	1189	5	1188
ENSCHIG00000012012	0	0	0
ENSCHIG00000012026	41	0	41
ENSCHIG00000012094	25	2	23
ENSCHIG00000012113	23897	13	23884
ENSCHIG00000012115	0	0	0
ENSCHIG00000012168	1	0	1
ENSCHIG00000012229	328	196	138
ENSCHIG00000012230	1	0	1
ENSCHIG00000012258	0	0	0
ENSCHIG00000012268	2	0	2
ENSCHIG00000012282	1085	1192	51
ENSCHIG00000012317	77658	140	79175
ENSCHIG00000012338	7014	26	6988
ENSCHIG00000012351	506	0	507
ENSCHIG00000012452	2654	25	2629
ENSCHIG00000012496	7916	0	7916
ENSCHIG00000012523	65	0	65
ENSCHIG00000012529	845	7	838
ENSCHIG00000012541	6168	0	6168
ENSCHIG00000012559	124	0	124
ENSCHIG00000012599	748345	2134	746211
ENSCHIG00000012604	0	0	0
ENSCHIG00000012613	28	28	0
ENSCHIG00000012627	5876	0	5876
ENSCHIG00000012629	272	0	272
ENSCHIG00000012652	0	0	0
ENSCHIG00000012653	17	0	17
ENSCHIG00000012704	2515	2	2513
ENSCHIG00000012716	0	0	0
ENSCHIG00000012751	1635	0	1635
ENSCHIG00000012809	6	0	6
ENSCHIG00000012826	184	1	183
ENSCHIG00000012844	0	0	0
ENSCHIG00000012848	0	0	0
ENSCHIG00000012858	26	3	23
ENSCHIG00000012911	2864	13	2851
ENSCHIG00000012916	0	0	0
ENSCHIG00000012917	5101	4	5097
ENSCHIG00000012937	3	0	3
ENSCHIG00000012944	0	0	0
ENSCHIG00000012998	2758	0	2758
ENSCHIG00000013003	222	0	232
ENSCHIG00000013012	0	0	0
ENSCHIG00000013014	3443	0	3443
ENSCHIG00000013034	1449	100	1441
ENSCHIG00000013044	7469	3	7466
ENSCHIG00000013075	758	3	755
ENSCHIG00000013076	0	0	0
ENSCHIG00000013082	82	0	82
ENSCHIG00000013091	5651	4	5664
ENSCHIG00000013106	0	0	0
ENSCHIG00000013168	1372	0	1372
ENSCHIG00000013178	0	0	0
ENSCHIG00000013212	2352	0	2352
ENSCHIG00000013228	0	0	0
ENSCHIG00000013263	21	4	17
ENSCHIG00000013278	0	0	0
ENSCHIG00000013283	49	27	30
ENSCHIG00000013298	1550	0	1550
ENSCHIG00000013336	2245	0	2245
ENSCHIG00000013362	0	0	0
ENSCHIG00000013392	3053	0	3053
ENSCHIG00000013422	7791	4	7787
ENSCHIG00000013430	290	0	290
ENSCHIG00000013494	1941	1	1940
ENSCHIG00000013528	7913	0	7913
ENSCHIG00000013530	6634	86	6584
ENSCHIG00000013576	4418	0	4452
ENSCHIG00000013600	0	0	0
ENSCHIG00000013610	1	0	1
ENSCHIG00000013645	1693	0	1693
ENSCHIG00000013661	0	0	0
ENSCHIG00000013663	0	0	0
ENSCHIG00000013698	1757	30	1727
ENSCHIG00000013703	1260	0	1260
ENSCHIG00000013704	0	0	0
ENSCHIG00000013739	233	31	202
ENSCHIG00000013759	3	0	3
ENSCHIG00000013800	1676	0	1676
ENSCHIG00000013841	1572	1	1571
ENSCHIG00000013922	1287	897	1747
ENSCHIG00000013975	4563	293	4270
ENSCHIG00000013993	7072	3	7069
ENSCHIG00000013997	0	0	0
ENSCHIG00000014003	1613	0	1613
ENSCHIG00000014010	894	0	894
ENSCHIG00000014038	2488	0	2488
ENSCHIG00000014054	6	0	6
ENSCHIG00000014066	196	7	189
ENSCHIG00000014075	5252	17	5235
ENSCHIG00000014080	80	86	0
ENSCHIG00000014097	15	0	15
ENSCHIG00000014105	4388	10	4378
ENSCHIG00000014136	101647	11	101636
ENSCHIG00000014150	1226	0	1226
ENSCHIG00000014250	0	0	0
ENSCHIG00000014282	0	0	0
ENSCHIG00000014298	83	0	83
ENSCHIG00000014316	2573	10	2565
ENSCHIG00000014382	2340	249	2120
ENSCHIG00000014405	0	0	0
ENSCHIG00000014424	4	4	0
ENSCHIG00000014496	13351	27	13324
ENSCHIG00000014504	71	0	71
ENSCHIG00000014533	0	0	0
ENSCHIG00000014542	429	0	429
ENSCHIG00000014577	4266	0	4266
ENSCHIG00000014626	1693	36	1679
ENSCHIG00000014635	8408	2	8406
ENSCHIG00000014679	251	1	250
ENSCHIG00000014704	0	0	0
ENSCHIG00000014733	0	0	0
ENSCHIG00000014947	1531	4	1619
ENSCHIG00000014963	2	0	2
ENSCHIG00000014975	0	0	0
ENSCHIG00000014985	0	0	0
ENSCHIG00000014987	3	0	3
ENSCHIG00000015017	0	0	0
ENSCHIG00000015075	3375	10	3478
ENSCHIG00000015101	0	0	0
ENSCHIG00000015138	240	0	240
ENSCHIG00000015139	367	0	367
ENSCHIG00000015148	0	0	0
ENSCHIG00000015169	2074	0	2074
ENSCHIG00000015174	0	0	0
ENSCHIG00000015207	2305	4	2301
ENSCHIG00000015210	0	0	0
ENSCHIG00000015220	1764	0	1764
ENSCHIG00000015242	0	0	0
ENSCHIG00000015258	9	9	0
ENSCHIG00000015280	0	0	0
ENSCHIG00000015287	0	0	0
ENSCHIG00000015291	0	0	0
ENSCHIG00000015326	171	0	171
ENSCHIG00000015357	704	4	700
ENSCHIG00000015360	60	0	60
ENSCHIG00000015389	250	0	250
ENSCHIG00000015401	0	0	0
ENSCHIG00000015405	42187	79	42108
ENSCHIG00000015414	1670	2	1668
ENSCHIG00000015435	0	0	0
ENSCHIG00000015454	1	0	1
ENSCHIG00000015474	9305	57	9248
ENSCHIG00000015530	1113	0	1113
ENSCHIG00000015544	0	0	0
ENSCHIG00000015560	548	0	548
ENSCHIG00000015569	29	0	29
ENSCHIG00000015625	2552	20	2535
ENSCHIG00000015630	5	0	5
ENSCHIG00000015645	4326	0	4326
ENSCHIG00000015651	14	14	0
ENSCHIG00000015662	704	499	205
ENSCHIG00000015678	6584	12	6572
ENSCHIG00000015769	2585	0	2585
ENSCHIG00000015770	1200	0	1201
ENSCHIG00000015782	1184	2	1182
ENSCHIG00000015795	0	0	0
ENSCHIG00000015809	10	0	10
ENSCHIG00000015835	0	0	0
ENSCHIG00000015841	67	0	67
ENSCHIG00000015881	481	0	554
ENSCHIG00000015902	1369	0	1385
ENSCHIG00000015913	26	26	0
ENSCHIG00000015930	980	0	980
ENSCHIG00000015996	53	37	16
ENSCHIG00000016015	4040	4	4036
ENSCHIG00000016035	0	0	0
ENSCHIG00000016051	3852	10	3842
ENSCHIG00000016072	5	0	5
ENSCHIG00000016128	13	0	13
ENSCHIG00000016137	2933	0	2944
ENSCHIG00000016154	3801	35	4446
ENSCHIG00000016193	0	0	0
ENSCHIG00000016222	794	0	794
ENSCHIG00000016231	1269	1	1268
ENSCHIG00000016280	71	24	47
ENSCHIG00000016300	0	0	0
ENSCHIG00000016325	503	2	501
ENSCHIG00000016343	16	6	10
ENSCHIG00000016358	4793	6	4787
ENSCHIG00000016437	0	0	0
ENSCHIG00000016450	0	0	0
ENSCHIG00000016452	66	0	66
ENSCHIG00000016486	0	0	0
ENSCHIG00000016493	0	0	0
ENSCHIG00000016494	139	0	140
ENSCHIG00000016500	0	0	0
ENSCHIG00000016516	803	7	796
ENSCHIG00000016521	15	16	0
ENSCHIG00000016526	1528	0	1528
ENSCHIG00000016529	101	0	101
ENSCHIG00000016541	1	0	1
ENSCHIG00000016563	6373	18	6358
ENSCHIG00000016667	0	0	0
ENSCHIG00000016695	0	0	0
ENSCHIG00000016725	0	0	0
ENSCHIG00000016787	30	1	29
ENSCHIG00000016792	844	2	842
ENSCHIG00000016810	0	0	0
ENSCHIG00000016824	0	0	0
ENSCHIG00000016827	0	0	0
ENSCHIG00000016839	0	0	0
ENSCHIG00000016856	6856	10	6846
ENSCHIG00000016877	0	0	0
ENSCHIG00000016903	1841	3	1838
ENSCHIG00000016904	0	0	0
ENSCHIG00000016908	843	0	843
ENSCHIG00000016975	10	0	10
ENSCHIG00000016997	14855	69	14786
ENSCHIG00000017003	2549	54	2495
ENSCHIG00000017016	3408	1148	3617
ENSCHIG00000017073	0	0	0
ENSCHIG00000017088	56	0	56
ENSCHIG00000017145	4555	3	4552
ENSCHIG00000017176	8	8	0
ENSCHIG00000017202	11153	87	11066
ENSCHIG00000017215	47	0	47
ENSCHIG00000017243	0	0	0
ENSCHIG00000017256	0	0	0
ENSCHIG00000017264	1013	2	1011
ENSCHIG00000017283	6381	0	6381
ENSCHIG00000017294	8075	2	8073
ENSCHIG00000017301	19	0	19
ENSCHIG00000017327	0	0	0
ENSCHIG00000017330	3096	1	3095
ENSCHIG00000017331	10	0	10
ENSCHIG00000017365	1479	0	1479
ENSCHIG00000017373	0	0	0
ENSCHIG00000017385	1926	126	1801
ENSCHIG00000017400	212	0	212
ENSCHIG00000017415	0	0	0
ENSCHIG00000017443	171	18	153
ENSCHIG00000017463	5002	0	5002
ENSCHIG00000017471	862	0	862
ENSCHIG00000017478	327	11	323
ENSCHIG00000017490	0	0	0
ENSCHIG00000017496	813	0	813
ENSCHIG00000017506	4	0	4
ENSCHIG00000017523	296	0	296
ENSCHIG00000017564	72	0	72
ENSCHIG00000017585	29543	4	29539
ENSCHIG00000017624	8842	11	8831
ENSCHIG00000017659	3	0	3
ENSCHIG00000017662	5475	5	5470
ENSCHIG00000017673	0	0	0
ENSCHIG00000017685	1135	0	1135
ENSCHIG00000017704	4179	16	4163
ENSCHIG00000017708	5	0	5
ENSCHIG00000017758	5	5	0
ENSCHIG00000017784	0	0	0
ENSCHIG00000017792	120	0	120
ENSCHIG00000017812	4262	206	4056
ENSCHIG00000017817	2025	0	2025
